id,num_contrato,fecha,fecha_dictamen,referencia,observaciones,tipo,fecha_inicio,fecha_termino,nuevo_objecto,tipo_monto,importe,iva_importe,total_convenio,num_fianza,fecha_fianza,afianzadora,monto_fianza
1479,SIDUR-ED-17-117.770,31/07/2018,,C6,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 45 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO NO. SIDUR-ED-17-117 CELEBRADO ENTRE LAS PARTES EL 14 DE AGOSTO DE 2017, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 05 DE OCTUBRE DE 2017 AL 14 DE SEPTIEMBRE DE 2018, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,05/10/2017,14/09/2018,,,,,,,,,
1480,SIDUR-PF-17-243.1001,04/09/2018,,C4,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EN 44 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO NO. SIDUR-PF-17-243 CELEBRADO ENTRE LAS PARTES EL 22 DE DICIEMBRE DE 2017, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 16 DE MARZO DE 2018 AL 25 DE OCTUBRE DE 2018, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO. EL INCREMENTO MATERIA DEL PRESENTE INSTRUMENTO REPRESENTA APROXIMADAMENTE UN 24.44% RESPECTO AL PERÍODO DE EJECUCIÓN ORIGINAL",PL,16/03/2018,25/10/2018,,,,,,,,,
1481,SIDUR-ED-16-248.358,17/11/2017,,C9,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN REDUCIR EL MONTO DEL CONTRATO NO. SIDUR- ED-16-248 CELEBRADO ENTRE LAS PARTES EL 10 DE AGOSTO DE 2016, EN LA CANTIDAD DE $6´888,048.53 (SON: SEIS MILLONES OCHOCIENTOS OCHENTA Y OCHO MIL CUARENTA Y OCHO PESOS 53/100 M.N.), I.V.A. INCLUIDO. POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $23´043,695.83 (SON: VEINTITRÉS MILLONES CUARENTA Y TRES MIL SEISCIENTOS NOVENTA Y CINCO PESOS 83/100 M.N.), INCLUYE EL I.V.A. LA REDUCCIÓN EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 23.01% RESPECTO DEL MONTO DEL CONTRATO ORIGINAL",MT,,,,RE,5937972.87,950075.66,6888048.53,,,,
1482,SIDUR-PF-18-117.1269,20/08/2018,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 21 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-117 CELEBRADO ENTRE LAS PARTES EL 12 DE JUNIO DE 2018, POR LO QUE EL NUEVO PROGRAMA SERÁ DEL 19 DE JUNIO DE 2018 AL 06 DE DICIEMBRE DE 2018, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",PL,19/06/2018,06/12/2018,,,,,,,,,
1483,SIDUR-ED-18-062.1114,16/07/2018,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 36 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO NO. SIDUR-ED-18-062 CELEBRADO ENTRE LAS PARTES EL 04 DE MAYO DE 2018, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 09 DE JUNIO DE 2018 AL 06 DE OCTUBRE DE 2018, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,09/06/2018,06/10/2018,,,,,,,,,
1484,SIDUR-ED-18-004.1057,20/07/2018,,C1-A,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 20 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO NO. SIDUR-ED-18-004 CELEBRADO ENTRE LAS PARTES EL 25 DE JUNIO DE 2018, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 20 DE JULIO DE 2018 AL 02 DE SEPTIEMBRE DE 2018, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,20/07/2018,02/09/2018,,,,,,,,,
1485,SIDUR-ED-18-004.1111,20/07/2018,,C1-B,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 20 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO NO. SIDUR-ED-18-004 CELEBRADO ENTRE LAS PARTES EL 25 DE JUNIO DE 2018, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 20 DE JULIO DE 2018 AL 02 DE SEPTIEMBRE DE 2018, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,20/07/2018,02/09/2018,,,,,,,,,
1486,SIDUR-ED-16-354.448,22/06/2018,,C6-A,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-354 CELEBRADO ENTRE LAS PARTES EL 21 DE OCTUBRE DE 2016, SERÁN CON CARGO AL OFICIO SH-ED-18-R-030 EMITIDO POR LA SECRETARÍA DE HACIENDA DEL ESTADO CON FECHA 14 DE FEBRERO DE 2018",OB,,,SERÁN CON CARGO AL OFICIO SH-ED-18-R-030 EMITIDO POR LA SECRETARÍA DE HACIENDA DEL ESTADO CON FECHA 14 DE FEBRERO DE 2018,,,,,,,,
1487,SIDUR-ED-16-354.594,22/06/2018,,C6-B,SERÁN CON CARGO AL OFICIO SH-ED-18-R-030 EMITIDO POR LA SECRETARÍA DE HACIENDA DEL ESTADO CON FECHA 14 DE FEBRERO DE 2018,OB,,,SERÁN CON CARGO AL OFICIO SH-ED-18-R-030 EMITIDO POR LA SECRETARÍA DE HACIENDA DEL ESTADO CON FECHA 14 DE FEBRERO DE 2018,,,,,,,,
1488,SIDUR-ED-17-247.1032,01/08/2018,,C4,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-17-247 CELEBRADO ENTRE LAS PARTES EL 20 DE DICIEMBRE DE 2017, SERÁN CON CARGO AL OFICIO 05.06-0981/2018 EMITIDO POR LA SECRETARÍA DE HACIENDA DEL ESTADO CON FECHA 19 DE JUNIO DE 2018",OB,,,SERÁN CON CARGO AL OFICIO 05.06-0981/2018 EMITIDO POR LA SECRETARÍA DE HACIENDA DEL ESTADO CON FECHA 19 DE JUNIO DE 2018,,,,,,,,
1489,SIDUR-PF-18-103.1253,26/09/2018,,C1-A,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-103 CELEBRADO ENTRE LAS PARTES EL 08 DE JUNIO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",OB,,,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-103 CELEBRADO ENTRE LAS PARTES EL 08 DE JUNIO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",,,,,,,,
1490,SIDUR-PF-18-103.1257,26/09/2018,,C1-B,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-103 CELEBRADO ENTRE LAS PARTES EL 08 DE JUNIO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",OB,,,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-103 CELEBRADO ENTRE LAS PARTES EL 08 DE JUNIO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",,,,,,,,
1491,SIDUR-PF-17-227.987,05/10/2018,,C3,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-17-227 CELEBRADO ENTRE LAS PARTES EL 18 DE DICIEMBRE DE 2017, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",OB,,,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-17-227 CELEBRADO ENTRE LAS PARTES EL 18 DE DICIEMBRE DE 2017, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",,,,,,,,
1492,SIDUR-PF-17-158.755,14/03/2018,,C3,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN REDUCIR EL MONTO DEL CONTRATO NO. SIDUR-PF-17-158 CELEBRADO ENTRE LAS PARTES EL 05 DE SEPTIEMBRE DE 2017, EN LA CANTIDAD DE $87,372.50 (SON: OCHENTA Y SIETE MIL TRESCIENTOS SETENTA Y DOS PESOS 50/100 M.N.). POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $4´362,691.43 (SON: CUATRO MILLONES TRESCIENTOS SESENTA Y DOS MIL SEISCIENTOS NOVENTA Y UN PESOS 43/100 M.N.), INCLUYE EL I.V.A. LA REDUCCIÓN EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 0.02% RESPECTO DEL MONTO DEL CONTRATO",MT,,,,RE,75321.12,12051.38,87372.50,,,,
1493,SIDUR-PF-18-097.1268,09/10/2018,,C1-A,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",OB,,,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",,,,,,,,
1494,SIDUR-PF-18-097.1275,09/10/2018,,C1-B,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",OB,,,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",,,,,,,,
1495,SIDUR-PF-18-097.1305,09/10/2018,,C1-C,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",OB,,,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",,,,,,,,
1496,SIDUR-PF-18-097.1311,09/10/2018,,C1-D,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",OB,,,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",,,,,,,,
1497,SIDUR-PF-18-097.1330,09/10/2018,,C1-E,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",OB,,,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN MODIFICAR EL PROGRAMA DE EJECUCIÓN DE LOS TRABAJOS CORRESPONDIENTES AL CONTRATO NO. SIDUR-PF-18-097 CELEBRADO ENTRE LAS PARTES EL 31 DE MAYO DE 2018, SIN MODIFICAR EL PERÍODO DE EJECUCIÓN DEL MISMO, DE ACUERDO AL DOCUMENTO A EFECTO Y FIRMADO POR LAS PARTES SE ADJUNTA AL PRESENTE CONVENIO FORMANDO PARTE INTEGRAL DEL MISMO",,,,,,,,
1498,SIDUR-PF-18-220.1497,15/10/2018,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 13 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO SIDUR-PF-18-220 CELEBRADO ENTRE LAS PARTES EL 21 DE SEPTIEMBRE DE 2018, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 11 DE OCTUBRE DE 2018 AL 07 DE JUNIO DE 2019, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,11/10/2018,07/06/2019,,,,,,,,,
1499,SIDUR-PF-18-121.1342,15/10/2018,,C2,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EN 30 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO NO. SIDUR-PF-18-121 CELEBRADO ENTRE LAS PARTES EL 13 DE JUNIO DE 2018, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 23 DE JUNIO DE 2018 AL 19 DE NOVIEMBRE DE 2018, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO. EL INCREMENTO MATERIA DEL PRESENTE INSTRUMENTO REPRESENTA APROXIMADAMENTE UN 25.00% RESPECTO AL PERÍODO DE EJECUCIÓN ORIGINAL",PL,23/06/2018,19/11/2018,,,,,,,,,
1500,SIDUR-ED-16-368.440,10/10/2017,,C5,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EN 37 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO NO. SIDUR-ED-16-368 CELEBRADO ENTRE LAS PARTES EL 03 DE NOVIEMBRE DE 2016, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 28 DE MAYO DE 2017 AL 30 DE NOVIEMBRE DE 2017, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO. EL INCREMENTO MATERIA DEL PRESENTE INSTRUMENTO REPRESENTA APROXIMADAMENTE UN 24.67% RESPECTO AL PERÍODO DE EJECUCIÓN ORIGINAL",PL,28/05/2017,30/11/2017,,,,,,,,,
1501,SIDUR-ED-16-368.440,26/12/2017,,C6,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN REDUCIR EL MONTO DEL CONTRATO NO. SIDUR- ED-16-368 CELEBRADO ENTRE LAS PARTES EL 03 DE NOVIEMBRE DE 2016, EN LA CANTIDAD DE $108,383.24 (SON: CIENTO OCHO MIL TRESCIENTOS OCHENTA Y TRES PESOS 24/100 M.N.). POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $18´689,613.68 (SON: DIECIOCHO MILLONES SEISCIENTOS OCHENTA Y NUEVE MIL SEISCIENTOS TRECE PESOS 68/100 M.N.), INCLUYE EL I.V.A. LA REDUCCIÓN EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 0.01% RESPECTO DEL MONTO DEL CONTRATO ORIG",MT,,,,RE,93433.83,14949.41,108383.24,,,,
1502,SIDUR-ED-16-368.440,20/02/2018,,C7,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-368 CELEBRADO ENTRE LAS PARTES EL 03 DE NOVIEMBRE DE 2016, SERÁN CON CARGO AL OFICIO SH-ED-18-R-030 EMITIDO POR LA SECRETARÍA DE HACIENDA DEL ESTADO CON FECHA 14 DE FEBRERO DE 2018",OB,,, SERÁN CON CARGO AL OFICIO SH-ED-18-R-030 EMITIDO POR LA SECRETARÍA DE HACIENDA DEL ESTADO CON FECHA 14 DE FEBRERO DE 2018,,,,,,,,
1503,SIDUR-PF-16-309.413,07/12/2016,,C2,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EL MONTO DEL CONTRATO NO. SIDUR-PF-16-309 CELEBRADO ENTRE LAS PARTES EL 05 DE OCTUBRE DE 2016, EN LA CANTIDAD DE $626,286.01 (SON: SEISCIENTOS VEINTISÉIS MIL DOSCIENTOS OCHENTA Y SEIS PESOS 01/100 M.N.), INCLUYE EL I.V.A.; POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $10´127,464.97 (SON: DIEZ MILLONES CIENTO VEINTISIETE MIL CUATROCIENTOS SESENTA Y CUATRO PESOS 97/100 M.N.), INCLUYE EL I.V.A. EL INCREMENTO EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 6.59% RESPECTO DEL MONTO DEL CONTRATO ORIGINAL; ASÍ MISMO LA DEPENDENCIA OTORGA UNA PRIMERA ASIGNACIÓN DE RECURSOS AL PRESENTE CONVENIO POR LA CANTIDAD DE $404,251.98 (SON: CUATROCIENTOS CUATRO MIL DOSCIENTOS CINCUENTA Y UN PESOS 98/100 M.N.), INCLUYE I.V.A. CON CARGO AL OFICIO SH-NC-16-100 DE FECHA 01 DE AGOSTO DE 2016",MT,,,,AM,539901.73,86384.28,626286.01,,,,
1504,SIDUR-ED-18-035.1083,04/09/2018,,C2,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EN 30 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO NO. SIDUR-ED-18-035 CELEBRADO ENTRE LAS PARTES EL 02 DE ABRIL DE 2018, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 08 DE MAYO DE 2018 AL 04 DE OCTUBRE DE 2018, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO. EL INCREMENTO MATERIA DEL PRESENTE INSTRUMENTO REPRESENTA APROXIMADAMENTE UN 25.00% RESPECTO AL PERÍODO DE EJECUCIÓN ORIGINAL",PL,08/05/2018,04/10/2018,,,,,,,,,
1505,SIDUR-ED-18-006.1137,13/07/2018,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN REDUCIR EL MONTO DEL CONTRATO NO. SIDUR- ED-18-006 CELEBRADO ENTRE LAS PARTES EL 14 DE MARZO DE 2018, EN LA CANTIDAD DE $1´431,148.49 (SON: UN MILLÓN CUATROCIENTOS TREINTAIÚN MIL CIENTO CUARENTA Y OCHO PESOS 49/100 M.N.). POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $19´066,803.84 (SON: DIECINUEVE MILLONES SESENTA Y SEIS MIL OCHOCIENTOS TRES PESOS 84/100 M.N.), INCLUYE EL I.V.A. LA REDUCCIÓN EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 6.98% RESPECTO DEL MONTO DEL CONTRATO ORIGINAL",MT,,,,RE,1233748.70,197399.79,1431148.49,,,,
1506,SIDUR-ED-17-139.761,22/06/2018,,C6,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EL MONTO DEL CONTRATO NO. SIDUR-ED17-139 CELEBRADO ENTRE LAS PARTES EL 30 DE AGOSTO DE 2017, EN LA CANTIDAD DE $5´025,433.20 (SON: CINCO MILLONES VEINTICINCO MIL CUATROCIENTOS TREINTA Y TRES PESOS 20/100 M.N.), INCLUYE I.V.A., POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $25´127,166.02 (SON: VEINTICINCO MILLONES CIENTO VEINTISIETE MIL CIENTO SESENTA Y SEIS PESOS 02/100 M.N.), INCLUYE EL I.V.A. EL INCREMENTO EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 24.99% RESPECTO DEL MONTO DEL CONTRATO ORIGINAL Y SE OBLIGA A INICIAR LOS TRABAJOS MATERIA DEL PRESENTE CONTRATO ADICIONAL EL 13 DE NOVIEMBRE DE 2017, A TERMINARLOS EL 09 DE AGOSTO DE 2018,  EL INCREMENTO EN EL PERÍODO DE EJECUCIÓN MATERIA DEL PRESENTE CONVENIO (45 DÍAS NATURALES) REPRESENTA APROXIMADAMENTE UN 25.00% RESPECTO AL PERÍODO DE EJECUCIÓN ORIGINAL.
",BOTH,13/11/2017,09/08/2018,,AM,4332270.00,693163.20,5025433.20,3548-05388-0,22/06/2018,ASERTA,502543.32
